Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;52.153.014/0001-49;2026-01-01;1;2026-02-13;GUARDIAN HEDGE FUND FUNDO DE INVESTIMENT;2025-10-08;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0HFICTF002;100000000;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;AV PAULISTA 1793;200;2º Andar;BELA VISTA;SAo Paulo;SP;01311;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;informes.regulatorios@bancodaycoval.com.br
Classe;52.219.978/0001-42;2026-01-01;1;2026-02-12;KINEA OPORTUNIDADES REAL ESTATE FII;2023-12-01;INVESTIDORES EM GERAL;BRKORECTF012;9625000;N;N;;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
Classe;52.227.760/0001-30;2026-01-01;1;2026-02-13;SUNO MULT FII RL;2023-09-29;INVESTIDORES EM GERAL;BRSNMECTF000;7418243;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.241.939/0001-41;2026-01-01;1;2026-02-12;FII OUTLET SANTA MARIA;2023-09-28;INVESTIDORES EM GERAL;BR0LVDCTF002;113994.8011;N;N;;Multicategoria;Ativa;Indeterminado;;29/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;52.270.671/0001-76;2026-01-01;1;2026-02-11;ITAÚ TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-03-12;INVESTIDORES EM GERAL;BRITRICTF008;6250000;N;N;;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
Classe;52.321.885/0001-24;2026-01-01;1;2026-02-09;FII R8;2023-09-28;INVESTIDOR QUALIFICADO;0;27214.54793273;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;52.324.762/0001-47;2026-01-01;1;2026-02-13;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS IV;2023-09-29;INVESTIDOR PROFISSIONAL;;402311;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;52.353.292/0001-40;2026-01-01;1;2026-02-13;BTG RE STRUCT FII RL;2023-12-28;INVESTIDOR PROFISSIONAL;BR0LNICTF008;1314901;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.355.496/0001-10;2026-01-01;1;2026-02-13;REC - FAMI FUNDO DE CRI COTAS AMORTIZAVEIS - FII;2023-12-05;INVESTIDORES EM GERAL;BR0H4SCTF006;12500000;N;N;;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;52.355.764/0001-01;2026-01-01;1;2026-02-13;IMIGRANTES IV - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2023-09-29;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0H6PCTF007;1482.67764924;N;N;;Logística;Definida;Indeterminado;;30/6;S;N;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA REBOUÇAS;2942;7º AO 12º ANDAR;PINHEIROS;SÃO PAULO;SP;05402-500;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br
Classe;52.355.865/0001-74;2026-01-01;1;2026-02-13;CL CASTELO BRANCO FUNDO DE INVESTIMENTO IMOBILIARIO;2023-09-29;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0H6QCTF005;1476.68250123;N;N;;Logística;Definida;Indeterminado;;30/06;S;N;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA REBOUÇAS;2942;7º AO 12º ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;05402-500;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br
Classe;52.356.865/0001-99;2026-01-01;1;2026-02-13;FII ATLAS - FUNDO DE INVESTIMENTO IMOBILIARIO;2023-09-29;INVESTIDOR PROFISSIONAL;000000000000;20100;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br
Classe;52.357.468/0001-31;2026-01-01;1;2026-02-12;XP HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-12-06;INVESTIDORES EM GERAL;BRXPHFCTF002;36336910;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;52.366.833/0001-74;2026-01-01;1;2026-02-09;CODEMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-18;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0HWCCTF000;125637170.563782;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;52.371.756/0001-40;2026-01-01;1;2026-02-12;CAPITANIA LOGISTICA FII;2023-10-31;INVESTIDORES EM GERAL;BRCPLGCTF006;43542510;N;N;;Logística;Ativa;Indeterminado;;28/06;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;52.446.271/0001-79;2026-01-01;1;2026-02-13;APEX REALTY FII;2023-10-31;INVESTIDORES EM GERAL;BRAPXRCTF002;109567;N;N;;Residencial;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.521.137/0001-95;2026-01-01;1;2026-02-13;APEX URB FII;2024-03-25;INVESTIDORES EM GERAL;BRAPXUR07M14;101542;N;N;;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.551.605/0001-74;2026-01-01;1;2026-02-13;INVISTA DESENV VI FII RESP LTDA;2024-05-28;INVESTIDOR PROFISSIONAL;BRIBBPCTF005;53077768.52;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;52.589.406/0001-55;2026-01-01;1;2026-03-03;FII D3 TZI DESENVOLVIMENTO;2023-10-20;INVESTIDOR QUALIFICADO;0;40;N;N;;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;52.609.938/0001-07;2026-01-01;1;2026-02-11;SANDALS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-27;INVESTIDOR QUALIFICADO;BR0HA4CTF003;533333.33;S;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º Andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;52.610.191/0001-07;2026-01-01;1;2026-02-11;AJU FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-27;INVESTIDOR QUALIFICADO;BR0HA5CTF000;533333.33;S;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º Andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;52.610.289/0001-64;2026-01-01;1;2026-02-11;CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-10-27;INVESTIDOR QUALIFICADO;BR0HA3CTF005;533333.33;S;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º Andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;52.635.194/0001-03;2026-01-01;2;2026-02-10;INTER DESENVOLVIMENTO FII;2023-12-18;INVESTIDORES EM GERAL;BRINDECTF000;447921;N;N;;Residencial;Ativa;Determinado;2029-12-01;31/12;S;N;N;S;N;INTER DTVM LTDA.;18945670000146;AV BARBACENA;1219;21º ANDAR;SANTO AGOSTINHO;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;52.649.350/0001-87;2026-01-01;1;2026-02-12;URCA HEDGE FUND MULTIESTRATÉGIA IMOBILIÁ;2024-01-03;INVESTIDORES EM GERAL;BRURHFCTF004;110417;N;N;;Multicategoria;Definida;Indeterminado;;28/06;S;S;N;S;S;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;52.649.680/0001-72;2026-01-01;1;2026-02-13;VALORA CRI INFRA FII II;2023-11-29;INVESTIDOR PROFISSIONAL;BRVGIICTF007;518865;N;N;;Multicategoria;Definida;Indeterminado;;29/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;52.713.882/0001-36;2026-01-01;1;2026-02-13;CANUMA RENDA FII;2024-03-19;INVESTIDOR PROFISSIONAL;BRCCVACTF006;627724;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.714.934/0001-99;2026-01-01;1;2026-02-13;VERA CRUZ THREE FII;2023-11-08;INVESTIDOR QUALIFICADO;BRVCTHR02M12;715952;N;N;;Outros;Ativa;Determinado;2028-11-08;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;52.889.976/0001-60;2026-01-01;1;2026-02-06;BEDFORD FUNDO DE INVESTIMENTO IMOBILIARIO;2023-12-12;INVESTIDOR QUALIFICADO;BR0HX3CTF008;1082563.6252;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;52.889.976/0001-60;2026-02-01;1;2026-03-03;BEDFORD FUNDO DE INVESTIMENTO IMOBILIARIO;2023-12-12;INVESTIDOR QUALIFICADO;BR0HX3CTF008;1082563.6252;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;52.890.292/0001-89;2026-01-01;1;2026-02-12;KIJANI LOGISTICA FII;2024-07-24;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0LQLCTF005;4517995;N;N;;Logística;Ativa;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;52.904.581/0001-90;2026-01-01;1;2026-02-02;GESIM SMART FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-11-13;INVESTIDORES EM GERAL;BR0I2SCTF009;14951.49725393;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br
Classe;52.904.581/0001-90;2026-02-01;1;2026-03-03;GESIM SMART FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-11-13;INVESTIDORES EM GERAL;BR0I2SCTF009;14951.49725393;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br
Classe;52.966.340/0001-75;2026-01-01;1;2026-02-13;ONDA DESENVOLVIMENTO IMOBILIÁRIO FII;2023-11-22;INVESTIDORES EM GERAL;BRONDVCTF002;8358357;N;N;;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA REBOUÇAS;2942;7º AO 12º ANDAR;PINHEIROS;SÃO PAULO;SP;05402-500;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br
Classe;53.018.363/0001-10;2026-01-01;1;2026-02-06;FII RBR CRED PULVERIZADO RESPON LIMITADA;2023-11-30;INVESTIDORES EM GERAL;BRPULVCTF007;0;N;N;;Outros;Definida;Indeterminado;;28/06;S;N;N;S;N;INTER DTVM LTDA.;00000000000000;Avenida Barbacena,;1219;21 Andar;Santo Agostinho;Belo Horizonte;MG;30190-131;(31) 3614-5332;(31) 3614-5332;(31) 3614-5332;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;53.018.363/0001-10;2026-02-01;1;2026-03-02;FII RBR CRED PULVERIZADO RESPON LIMITADA;2025-11-27;INVESTIDORES EM GERAL;BRPULVCTF007;0;N;N;;Outros;Definida;Indeterminado;;28/06;S;N;N;S;N;INTER DTVM LTDA.;00000000000000;Avenida Barbacena,;1219;21 Andar;Santo Agostinho;Belo Horizonte;MG;30190-131;(31) 3614-5332;(31) 3614-5332;(31) 3614-5332;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;53.072.782/0001-30;2026-01-01;1;2026-02-12;JPR DS FII DE RESPONSABILIDADE LIMITADA;2023-12-11;INVESTIDORES EM GERAL;;1144708;N;N;;Hospital;Ativa;Indeterminado;;31/12;N;N;S;N;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;53.076.137/0001-96;2026-01-01;1;2026-02-12;DAYCOVAL REAL ESTATE CRÉD IMOB FII RL;2025-07-14;INVESTIDOR PROFISSIONAL;BR0OPCCTF000;420000;N;N;;Multicategoria;Definida;Indeterminado;;30/06;S;N;N;N;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;53.076.143/0001-43;2026-01-01;1;2026-02-13;JHSF CAPITAL JARDIM DA PACOBA FII - RL;2025-10-27;INVESTIDOR PROFISSIONAL;BR0P84CTF009;171101;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;informes.regulatorios@bancodaycoval.com.br
Classe;53.076.746/0001-45;2026-01-01;1;2026-02-13;EXITUS PLUS  FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-12;INVESTIDOR PROFISSIONAL;BR0HNKCTF002;109525.09505595;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º Andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;53.087.126/0001-01;2026-01-01;1;2026-02-12;LCP SPECIAL OPPORTUNITIES I FII RESPONSABILIDADE ILIMITADA;2023-12-28;INVESTIDORES EM GERAL;BRLSOICTF001;5365285;N;N;;Residencial;Ativa;Determinado;2028-12-28;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;53.095.823/0001-04;2026-01-01;1;2026-02-12;BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-12-22;INVESTIDORES EM GERAL;BRBLSCCTF001;300000;N;N;;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
Classe;53.123.631/0001-64;2026-01-01;1;2026-02-10;REVERSE INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-10-30;INVESTIDOR PROFISSIONAL;BR0MQMCTF001;7250;N;N;;Outros;Ativa;Indeterminado;;31/12;S;S;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;11º e 12º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Classe;53.127.942/0001-00;2026-01-01;2;2026-02-18;SPGM FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-02-06;INVESTIDOR QUALIFICADO E PROFISSIONAL;;4424262.98337786;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4. andar;Itaim Bibi;São Paulo;SP;04543-120;3513-3144;;;www.oslodtvm.com;compliance@oslodtvm.com
Classe;53.137.434/0001-02;2026-01-01;1;2026-02-13;ÍCONE - FII RESPONSABILIDADE LIMITADA;2023-12-27;INVESTIDOR QUALIFICADO;BRICNECTF002;120000;N;N;;Residencial;Ativa;Indeterminado;;31/12;S;S;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;53.178.634/0001-03;2026-01-01;1;2026-02-12;ROMA FI IMOBILIARIO RESP LTDA;2024-02-08;INVESTIDOR QUALIFICADO;BR0LVFCTF007;100880;N;N;;Multicategoria;Ativa;Determinado;2027-02-08;28/06;N;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;53.179.110/0001-29;2026-01-01;1;2026-02-13;ARC PLAZA IGUATEMI I - FII RESPONSABILIDADE LIMITADA;2025-10-06;INVESTIDOR PROFISSIONAL;BR0HN3CTF000;58179.98967187;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;53.190.891/0001-52;2026-01-01;1;2026-02-18;FII FI AGRO BOQ1;2023-02-28;INVESTIDOR QUALIFICADO;0;37036.40961775;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;53.191.611/0001-20;2026-01-01;1;2026-02-06;TERRAZ FII;2023-11-23;INVESTIDOR PROFISSIONAL;BR0J6FCTF006;107050.06453395;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;53.193.237/0001-00;2026-01-01;1;2026-02-13;ARTEMIS FII;2024-01-19;INVESTIDORES EM GERAL;BRARTECTF004;8496949;N;N;;Residencial;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;53.211.851/0001-40;2026-01-01;1;2026-03-03;FII OTTER 1;2023-12-27;INVESTIDORES EM GERAL;0;158008.75877847;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;53.249.951/0001-65;2026-01-01;1;2026-02-09;FII ESPANHOL;2023-12-18;INVESTIDOR QUALIFICADO;BR0HPOCTF009;29575.79443798;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;53.250.967/0001-98;2026-01-01;1;2026-02-13;ARTEMIS 2025 FII RESP LTDA;2025-09-12;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0ORMCTF005;3495030;N;N;;Outros;Definida;Indeterminado;;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;informes.regulatorios@bancodaycoval.com.br
